1,1,44.42,49.23,139.10000000000002,85.74000000000001,1,1,1.0
1,2,313.88,0.0,405.06000000000006,116.6,1,1,1.0
1,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
1,4,0.0,17.74,17.3,27.12,1,1,0.0
2,1,33.92,46.61,139.11,85.73,1,1,1.0
2,2,313.56,0.0,405.06,116.58,1,1,1.0
2,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
2,4,0.0,17.74,17.3,27.12,1,1,0.0
3,1,19.92,42.23,139.11,85.74000000000001,1,1,1.0
3,2,313.25,0.0,405.05999999999995,116.56,1,1,1.0
3,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
3,4,0.0,17.74,17.3,27.12,1,1,0.0
4,1,2.43,35.23,139.1,85.74000000000001,1,1,1.0
4,2,312.93,0.0,405.06,116.54,1,1,1.0
4,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
4,4,0.0,17.74,17.3,27.12,1,1,0.0
5,1,2.43,35.23,93.57,62.970000000000006,1,1,1.0
5,2,312.61,0.0,405.05999999999995,116.52,1,1,1.0
5,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
5,4,0.0,17.74,17.3,27.12,1,1,0.0
6,1,2.43,35.23,73.47,62.07,1,1,1.0
6,2,312.3,0.0,405.06,116.5,1,1,1.0
6,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
6,4,0.0,17.74,17.3,27.12,1,1,0.0
7,1,2.43,35.23,56.87,55.07,1,1,1.0
7,2,311.98,0.0,405.05999999999995,116.49,1,1,1.0
7,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
7,4,0.0,17.74,17.3,27.12,1,1,0.0
8,1,2.43,35.23,40.27,47.17000000000001,1,1,1.0
8,2,311.66,0.0,405.06,116.47,1,1,1.0
8,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
8,4,0.0,17.74,17.3,27.12,1,1,0.0
9,1,2.43,35.23,26.27,44.57,1,1,1.0
9,2,311.35,0.0,405.05999999999995,116.45,1,1,1.0
9,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
9,4,0.0,17.74,17.3,27.12,1,1,0.0
10,1,2.43,35.23,9.67,40.17000000000001,1,1,1.0
10,2,311.03,0.0,405.06000000000006,116.43,1,1,1.0
10,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
10,4,0.0,17.74,17.3,27.12,1,1,0.0
10,5,919.28,184.84,40.72000000000003,89.22999999999999,1,1,1.0
11,2,310.71,0.0,405.06,116.41,1,1,1.0
11,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
11,5,867.7,177.0,92.29999999999995,97.07,1,1,1.0
12,2,310.4,0.0,405.06000000000006,116.39,1,1,1.0
12,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
12,5,820.5,163.9,139.5,110.16999999999999,1,1,1.0
13,2,310.08,0.0,405.06,116.37,1,1,1.0
13,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
13,5,775.0,151.7,185.0,122.37,1,1,1.0
14,2,309.76,0.0,405.07000000000005,116.36,1,1,1.0
14,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
14,5,737.82,138.14,221.27999999999997,132.85000000000002,1,1,1.0
14,6,0.68,180.46,18.37,42.0,1,1,1.0
15,2,309.45,0.0,405.06,116.34,1,1,1.0
15,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
15,5,700.64,124.58,257.56000000000006,143.32,1,1,1.0
15,6,0.68,180.46,42.82,54.23999999999998,1,1,1.0
16,2,309.13,0.0,405.06000000000006,116.32,1,1,1.0
16,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
16,5,660.39,113.21,261.90999999999997,138.09000000000003,1,1,1.0
16,6,0.0,166.5,55.7,84.80000000000001,1,1,1.0
17,2,308.82,0.0,405.06,116.3,1,1,1.0
17,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
17,5,619.27,107.96,261.90999999999997,138.09000000000003,1,1,1.0
17,6,0.0,169.12,79.3,96.18,1,1,1.0
18,2,308.5,0.0,405.05999999999995,116.28,1,1,1.0
18,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
18,5,579.03,107.08,261.9100000000001,138.10000000000002,1,1,1.0
18,6,0.0,169.12,102.9,112.77999999999997,1,1,1.0
19,2,308.18,0.0,405.06,116.26,1,1,1.0
19,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
19,5,547.54,93.96,261.9000000000001,138.09000000000003,1,1,1.0
19,6,0.0,169.12,126.5,129.38,1,1,1.0
20,2,307.87,0.0,405.05999999999995,116.24,1,1,1.0
20,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
20,5,512.54,86.96,261.9100000000001,138.09000000000003,1,1,1.0
20,6,0.88,163.88,158.02,141.62,1,1,1.0
21,2,307.55,0.0,405.06,116.23,1,1,1.0
21,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
21,5,485.42,81.71,261.91,138.09000000000003,1,1,1.0
21,6,11.37,179.62,158.03,141.63,1,1,1.0
22,2,307.23,0.0,405.05999999999995,116.21,1,1,1.0
22,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
22,5,443.43,76.46,261.91,138.09000000000003,1,1,1.0
22,6,0.0,192.7,201.8,144.3,1,1,1.0
23,2,306.92,0.0,405.06,116.19,1,1,1.0
23,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
23,5,407.56,72.96,261.91,138.10000000000002,1,1,1.0
23,6,16.62,204.07,201.79999999999998,144.3,1,1,1.0
24,2,306.6,0.0,405.05999999999995,116.17,1,1,1.0
24,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
24,5,382.19,70.34,261.90000000000003,138.09,1,1,1.0
24,6,37.62,209.32,230.68,153.88,1,1,1.0
25,2,306.28,0.0,405.06000000000006,116.15,1,1,1.0
25,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
25,5,360.32,67.71,261.90000000000003,138.10000000000002,1,1,1.0
25,6,67.36,225.07,230.69,153.88,1,1,1.0
26,2,305.97,0.0,405.05999999999995,116.13,1,1,1.0
26,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
26,5,337.57,64.21,261.91,138.10000000000002,1,1,1.0
26,6,90.11,243.44,230.68,153.88,1,1,1.0
27,2,305.65,0.0,405.06000000000006,116.11,1,1,1.0
27,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
27,5,313.07,56.34,261.91,138.09,1,1,1.0
27,6,126.85,266.19,230.69000000000003,153.88,1,1,1.0
28,2,305.33,0.0,405.06,116.09,1,1,1.0
28,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
28,5,287.27,55.03,261.9,138.09,1,1,1.0
28,6,181.97,284.56,230.67999999999998,153.88,1,1,1.0
29,2,305.02,0.0,405.06000000000006,116.08,1,1,1.0
29,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
29,5,261.46,53.71,261.90000000000003,138.1,1,1,1.0
29,6,181.97,284.56,313.83000000000004,198.54000000000002,1,1,1.0
29,7,907.03,178.71,52.97000000000003,72.62,1,1,1.0
30,2,304.7,0.0,405.06,116.06,1,1,1.0
30,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
30,5,243.52,48.9,261.90999999999997,138.1,1,1,1.0
30,6,237.09,307.31,313.8299999999999,198.54000000000002,1,1,1.0
30,7,865.0,178.71,95.0,72.62,1,1,1.0
31,2,304.38,0.0,405.07000000000005,116.04,1,1,1.0
31,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
31,5,225.59,44.09,261.9,138.09,1,1,1.0
31,6,298.33,326.55,313.83,198.54000000000002,1,1,1.0
31,7,812.5,143.7,147.5,107.63000000000002,1,1,1.0
32,2,304.07,0.0,405.06,116.02,1,1,1.0
32,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
32,5,201.98,46.75,216.4,103.06,1,1,1.0
32,6,328.95,344.03,355.83,188.51999999999998,1,1,1.0
32,7,765.3,143.7,194.70000000000005,107.63000000000002,1,1,1.0
33,2,303.75,0.0,405.05999999999995,116.0,1,1,1.0
33,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
33,5,187.98,38.0,216.4,103.07,1,1,1.0
33,6,359.57,361.5,397.83,178.5,1,1,1.0
33,7,732.9,123.6,227.10000000000002,127.73000000000002,1,1,1.0
34,2,303.44,0.0,405.06,115.98,1,1,1.0
34,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
34,5,165.23,34.5,216.4,103.07,1,1,1.0
34,6,430.43,372.0,397.83,168.0,1,1,1.0
34,7,684.78,113.1,227.10000000000002,127.73000000000002,1,1,1.0
35,2,303.12,0.0,405.05999999999995,115.96,1,1,1.0
35,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
35,5,173.08,50.23,175.30999999999997,69.84,1,1,1.0
35,6,487.73,402.2,400.9,137.35999999999996,1,1,1.0
35,7,654.16,104.35,227.10000000000002,127.73000000000002,1,1,1.0
36,2,302.8,0.0,405.06,115.95,1,1,1.0
36,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
36,5,154.71,46.29,175.30999999999997,69.84,1,1,1.0
36,6,545.04,432.4,403.96000000000004,106.72000000000003,1,1,1.0
36,7,611.29,94.73,227.10000000000002,127.71999999999998,1,1,1.0
37,2,302.49,0.0,405.05999999999995,115.93,1,1,1.0
37,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
37,5,136.33,42.35,175.30999999999997,69.84,1,1,1.0
37,6,632.07,455.15,316.92999999999995,83.98000000000002,1,1,1.0
37,7,574.11,85.98,227.10000000000002,127.71999999999998,1,1,1.0
38,2,302.17,0.0,405.06,115.91,1,1,1.0
38,3,98.66,1.12,230.09,68.22999999999999,1,1,1.0
